work_id,pre_sanction_risk,rule_risk_component_pre_sanction,statistical_anomaly_component_pre_sanction,ml_anomaly_component_pre_sanction,peer_anomaly_component_pre_sanction,data_quality_component_pre_sanction,in_progress_risk,rule_risk_component_in_progress,statistical_anomaly_component_in_progress,ml_anomaly_component_in_progress,peer_anomaly_component_in_progress,data_quality_component_in_progress,post_completion_risk,rule_risk_component_post_completion,statistical_anomaly_component_post_completion,ml_anomaly_component_post_completion,peer_anomaly_component_post_completion,data_quality_component_post_completion,risk_mode,overall_risk,risk_band,rule_risk_component,statistical_anomaly_component,ml_anomaly_component,peer_anomaly_component,data_quality_component
WS/EXLS005/2026-2027/248023,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,10.835098670843069,10.0,0.0,8.58993655633529,15.585556797880049,25.0,,,,,,,IN_PROGRESS,10.835098670843069,LOW,10.0,0.0,8.58993655633529,15.585556797880049,25.0
WS/EXLS005/2026-2027/249160,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.705491551348747,10.0,0.0,2.9507826422534795,30.57667511449025,25.0,,,,,,,IN_PROGRESS,12.705491551348747,LOW,10.0,0.0,2.9507826422534795,30.57667511449025,25.0
WS/EXLS009/2024-2025/154687,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,13.174983497614967,10.0,0.0,3.324119391058264,32.550798097016575,25.0,,,,,,,IN_PROGRESS,13.174983497614967,LOW,10.0,0.0,3.324119391058264,32.550798097016575,25.0
WS/EXLS009/2024-2025/154731,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,13.1874329218291,10.0,0.0,3.324119391058264,32.61304521808724,25.0,,,,,,,IN_PROGRESS,13.1874329218291,LOW,10.0,0.0,3.324119391058264,32.61304521808724,25.0
WS/EXLS009/2024-2025/154756,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,13.1874329218291,10.0,0.0,3.324119391058264,32.61304521808724,25.0,,,,,,,IN_PROGRESS,13.1874329218291,LOW,10.0,0.0,3.324119391058264,32.61304521808724,25.0
WS/EXLS009/2024-2025/154759,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,13.1874329218291,10.0,0.0,3.324119391058264,32.61304521808724,25.0,,,,,,,IN_PROGRESS,13.1874329218291,LOW,10.0,0.0,3.324119391058264,32.61304521808724,25.0
WS/EXLS009/2024-2025/154787,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.841125647608525,10.0,0.0,0.7928332593597992,3.412794978682823,25.0,,,,,,,IN_PROGRESS,6.841125647608525,LOW,10.0,0.0,0.7928332593597992,3.412794978682823,25.0
WS/EXLS009/2024-2025/154797,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,15.012749188927845,10.0,0.0,2.5667471451194186,42.4969987995198,25.0,,,,,,,IN_PROGRESS,15.012749188927845,LOW,10.0,0.0,2.5667471451194186,42.4969987995198,25.0
WS/EXLS009/2024-2025/154798,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.918589658085458,10.0,0.0,0.0,4.59294829042729,25.0,,,,,,,IN_PROGRESS,6.918589658085458,LOW,10.0,0.0,0.0,4.59294829042729,25.0
WS/EXLS009/2024-2025/154799,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,15.012749188927845,10.0,0.0,2.5667471451194186,42.4969987995198,25.0,,,,,,,IN_PROGRESS,15.012749188927845,LOW,10.0,0.0,2.5667471451194186,42.4969987995198,25.0
WS/EXLS009/2024-2025/154806,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.801730736476705,10.0,0.0,5.254586515516549,13.754067166866973,25.0,,,,,,,IN_PROGRESS,9.801730736476705,LOW,10.0,0.0,5.254586515516549,13.754067166866973,25.0
WS/EXLS009/2025-2026/154621,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,22.398934786634882,10.0,0.0,8.645334197280057,73.34933973589435,25.0,,,,,,,IN_PROGRESS,22.398934786634882,LOW,10.0,0.0,8.645334197280057,73.34933973589435,25.0
WS/EXLS009/2025-2026/154622,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,22.25017036760718,10.0,0.0,8.372811733105024,72.87804010493086,25.0,,,,,,,IN_PROGRESS,22.25017036760718,LOW,10.0,0.0,8.372811733105024,72.87804010493086,25.0
WS/EXLS009/2025-2026/154935,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,46.35080013760701,50.0,0.0,31.75400068803506,100.0,25.0,,,,,,,IN_PROGRESS,46.35080013760701,MEDIUM,50.0,0.0,31.75400068803506,100.0,25.0
WS/EXLS009/2025-2026/155094,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,17.674988379217535,10.0,0.0,3.664168697919519,54.71077319816815,25.0,,,,,,,IN_PROGRESS,17.674988379217535,LOW,10.0,0.0,3.664168697919519,54.71077319816815,25.0
WS/EXLS009/2025-2026/155099,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,18.3882447803425,10.0,0.0,4.678318739647678,57.262905162064826,25.0,,,,,,,IN_PROGRESS,18.3882447803425,LOW,10.0,0.0,4.678318739647678,57.262905162064826,25.0
WS/EXLS009/2025-2026/155104,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,18.464918209653373,10.0,0.0,4.705988051512607,57.618602996754255,25.0,,,,,,,IN_PROGRESS,18.464918209653373,LOW,10.0,0.0,4.705988051512607,57.618602996754255,25.0
WS/EXLS009/2025-2026/155106,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,18.46669669882682,10.0,0.0,4.705988051512607,57.62749544262149,25.0,,,,,,,IN_PROGRESS,18.46669669882682,LOW,10.0,0.0,4.705988051512607,57.62749544262149,25.0
WS/EXLS009/2025-2026/155107,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,18.472032166347162,10.0,0.0,4.705988051512607,57.6541727802232,25.0,,,,,,,IN_PROGRESS,18.472032166347162,LOW,10.0,0.0,4.705988051512607,57.6541727802232,25.0
WS/EXLS009/2025-2026/155108,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,18.470253677173716,10.0,0.0,4.705988051512607,57.64528033435597,25.0,,,,,,,IN_PROGRESS,18.470253677173716,LOW,10.0,0.0,4.705988051512607,57.64528033435597,25.0
WS/EXLS052/2025-2026/244208,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.408436598975843,10.0,0.0,4.668129024888394,12.374053969990824,25.0,,,,,,,IN_PROGRESS,9.408436598975843,LOW,10.0,0.0,4.668129024888394,12.374053969990824,25.0
WS/EXLS057/2025-2026/244781,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.364756270727264,10.0,0.0,1.1082979545013476,5.715483399134972,25.0,,,,,,,IN_PROGRESS,7.364756270727264,LOW,10.0,0.0,1.1082979545013476,5.715483399134972,25.0
WS/EXLS057/2025-2026/244782,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,13.650940128120485,10.0,0.0,2.787180299132515,35.467520341469914,25.0,,,,,,,IN_PROGRESS,13.650940128120485,LOW,10.0,0.0,2.787180299132515,35.467520341469914,25.0
WS/EXLS057/2025-2026/244783,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,19.446119384198205,10.0,0.0,6.53520765417319,60.695389266817834,25.0,,,,,,,IN_PROGRESS,19.446119384198205,LOW,10.0,0.0,6.53520765417319,60.695389266817834,25.0
WS/EXLS057/2025-2026/244785,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,16.62016222714079,10.0,0.0,2.587272386871086,50.513538748832865,25.0,,,,,,,IN_PROGRESS,16.62016222714079,LOW,10.0,0.0,2.587272386871086,50.513538748832865,25.0
WS/EXLS057/2025-2026/244787,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,21.31305077643463,10.0,0.0,7.2975467993400045,69.26770708283314,25.0,,,,,,,IN_PROGRESS,21.31305077643463,LOW,10.0,0.0,7.2975467993400045,69.26770708283314,25.0
WS/EXLS057/2025-2026/244789,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,22.782190566276547,10.0,0.0,9.112144419128947,74.79880841225379,25.0,,,,,,,IN_PROGRESS,22.782190566276547,LOW,10.0,0.0,9.112144419128947,74.79880841225379,25.0
WS/EXLS057/2025-2026/244790,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,23.09742781418447,10.0,0.0,9.478958020724473,76.00818105019786,25.0,,,,,,,IN_PROGRESS,23.09742781418447,LOW,10.0,0.0,9.478958020724473,76.00818105019786,25.0
WS/EXLS057/2025-2026/244791,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,13.22478119447149,10.0,0.0,3.324119391058264,32.79978658129919,25.0,,,,,,,IN_PROGRESS,13.22478119447149,LOW,10.0,0.0,3.324119391058264,32.79978658129919,25.0
WS/EXLS057/2025-2026/244792,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,22.039911221247884,10.0,0.0,7.997341887218484,72.20221421902093,25.0,,,,,,,IN_PROGRESS,22.039911221247884,LOW,10.0,0.0,7.997341887218484,72.20221421902093,25.0
WS/EXLS057/2025-2026/244793,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,22.449145090853765,10.0,0.0,8.540687883685022,73.7050375705838,25.0,,,,,,,IN_PROGRESS,22.449145090853765,LOW,10.0,0.0,8.540687883685022,73.7050375705838,25.0
WS/EXLS057/2025-2026/244794,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,22.39537780828799,10.0,0.0,8.645334197280057,73.3315548441599,25.0,,,,,,,IN_PROGRESS,22.39537780828799,LOW,10.0,0.0,8.645334197280057,73.3315548441599,25.0
WS/EXRS059/2025-2026/242544,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.848242245745523,10.0,0.0,0.7928332593597992,3.448377969367817,25.0,,,,,,,IN_PROGRESS,6.848242245745523,LOW,10.0,0.0,0.7928332593597992,3.448377969367817,25.0
WS/EXRS059/2025-2026/242547,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,15.975795921692775,10.0,0.0,2.504474250765257,47.374505357698624,25.0,,,,,,,IN_PROGRESS,15.975795921692775,LOW,10.0,0.0,2.504474250765257,47.374505357698624,25.0
WS/EXRS059/2025-2026/242548,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,10.51172716916642,10.0,0.0,2.128241465857893,20.430394379974203,25.0,,,,,,,IN_PROGRESS,10.51172716916642,LOW,10.0,0.0,2.128241465857893,20.430394379974203,25.0
WS/EXRS059/2025-2026/242549,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.597391805863675,10.0,0.0,0.4702899497663524,2.5166690795520235,25.0,,,,,,,IN_PROGRESS,6.597391805863675,LOW,10.0,0.0,0.4702899497663524,2.5166690795520235,25.0
WS/EXRS059/2025-2026/242550,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,15.177590447948596,10.0,0.0,2.5283861911013044,43.35956604864168,25.0,,,,,,,IN_PROGRESS,15.177590447948596,LOW,10.0,0.0,2.5283861911013044,43.35956604864168,25.0
WS/EXRS059/2025-2026/242558,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,25.031699867554543,10.0,0.0,10.826988955842172,84.33151038193054,25.0,,,,,,,IN_PROGRESS,25.031699867554543,MEDIUM,10.0,0.0,10.826988955842172,84.33151038193054,25.0
WS/EXRS059/2025-2026/242564,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,21.920386625088486,10.0,0.0,8.00440522539352,71.59752790004892,25.0,,,,,,,IN_PROGRESS,21.920386625088486,LOW,10.0,0.0,8.00440522539352,71.59752790004892,25.0
WS/EXRS059/2025-2026/242565,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.436870340923024,10.0,0.0,0.16356883827198754,2.020782866343129,25.0,,,,,,,IN_PROGRESS,6.436870340923024,LOW,10.0,0.0,0.16356883827198754,2.020782866343129,25.0
WS/EXRS059/2025-2026/242568,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.89455272547205,10.0,0.0,4.031638395548445,10.441125231811805,25.0,,,,,,,IN_PROGRESS,8.89455272547205,LOW,10.0,0.0,4.031638395548445,10.441125231811805,25.0
WS/EXRS059/2025-2026/242570,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.563364375450629,10.0,0.0,0.44053803038106343,7.376283846872078,25.0,,,,,,,IN_PROGRESS,7.563364375450629,LOW,10.0,0.0,0.44053803038106343,7.376283846872078,25.0
WS/EXRS059/2025-2026/242573,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.198529503248942,10.0,0.0,3.1103834995268995,27.882264016717805,25.0,,,,,,,IN_PROGRESS,12.198529503248942,LOW,10.0,0.0,3.1103834995268995,27.882264016717805,25.0
WS/EXRS059/2025-2026/242577,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.817340394508433,10.0,0.0,1.159086481901472,7.927615490640694,25.0,,,,,,,IN_PROGRESS,7.817340394508433,LOW,10.0,0.0,1.159086481901472,7.927615490640694,25.0
WS/EXRS059/2025-2026/242578,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,14.451067703962325,10.0,0.0,2.3504876905910534,39.90485082922057,25.0,,,,,,,IN_PROGRESS,14.451067703962325,LOW,10.0,0.0,2.3504876905910534,39.90485082922057,25.0
WS/EXRS059/2025-2026/242583,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.641043434923668,10.0,0.0,1.9251495920297468,11.280067582588593,25.0,,,,,,,IN_PROGRESS,8.641043434923668,LOW,10.0,0.0,1.9251495920297468,11.280067582588593,25.0
WS/EXRS059/2025-2026/242586,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,18.75935606892606,10.0,0.0,4.9732509328655885,58.823529411764696,25.0,,,,,,,IN_PROGRESS,18.75935606892606,LOW,10.0,0.0,4.9732509328655885,58.823529411764696,25.0
WS/MP003/2023-2024/13040,34.72792868487728,70.0,0.0,45.53479701258895,6.274259950658963,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,34.72792868487728,MEDIUM,70.0,0.0,45.53479701258895,6.274259950658963,14.285714285714285
WS/MP003/2023-2024/13043,37.23522409283857,70.0,0.0,52.76579163686793,13.387491022256215,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,37.23522409283857,MEDIUM,70.0,0.0,52.76579163686793,13.387491022256215,14.285714285714285
WS/MP003/2023-2024/13045,37.23469737504163,70.0,0.0,52.794884637260694,13.363037682976875,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,37.23469737504163,MEDIUM,70.0,0.0,52.794884637260694,13.363037682976875,14.285714285714285
WS/MP003/2023-2024/13046,33.76141497159321,70.0,0.0,40.30966030620441,5.360543914027023,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,33.76141497159321,MEDIUM,70.0,0.0,40.30966030620441,5.360543914027023,14.285714285714285
WS/MP003/2023-2024/13047,36.966293660318094,70.0,0.0,51.019665686734626,13.352433322253793,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,36.966293660318094,MEDIUM,70.0,0.0,51.019665686734626,13.352433322253793,14.285714285714285
WS/MP003/2023-2024/13048,37.457400822459725,70.0,0.0,54.19706075352618,13.42492283286828,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,37.457400822459725,MEDIUM,70.0,0.0,54.19706075352618,13.42492283286828,14.285714285714285
WS/MP003/2023-2024/13051,37.10407454575015,70.0,0.0,51.93609460240641,13.354016062660223,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,37.10407454575015,MEDIUM,70.0,0.0,51.93609460240641,13.354016062660223,14.285714285714285
WS/MP003/2023-2024/13052,34.80595269162278,70.0,0.0,46.00293765620091,6.313274501677457,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,34.80595269162278,MEDIUM,70.0,0.0,46.00293765620091,6.313274501677457,14.285714285714285
WS/MP003/2023-2024/13053,33.90033746511915,70.0,0.0,41.28519176372462,5.323507788516565,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,33.90033746511915,MEDIUM,70.0,0.0,41.28519176372462,5.323507788516565,14.285714285714285
WS/MP003/2023-2024/13055,39.184456162461785,70.0,0.0,63.296239772184315,15.23581526888497,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,39.184456162461785,MEDIUM,70.0,0.0,63.296239772184315,15.23581526888497,14.285714285714285
WS/MP003/2023-2024/13056,38.36138396205228,70.0,0.0,59.76293204317835,13.770435063591913,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,38.36138396205228,MEDIUM,70.0,0.0,59.76293204317835,13.770435063591913,14.285714285714285
WS/MP003/2023-2024/13057,41.09276044793795,70.0,0.0,67.4472014610724,21.66411542959971,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,41.09276044793795,MEDIUM,70.0,0.0,67.4472014610724,21.66411542959971,14.285714285714285
WS/MP003/2023-2024/13059,41.05938492199695,70.0,0.0,67.84186119727966,21.20124299773931,14.285714285714285,,,,,,,,,,,,,PRE_SANCTION,41.05938492199695,MEDIUM,70.0,0.0,67.84186119727966,21.20124299773931,14.285714285714285
WS/MP003/2023-2024/7307,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7308,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7309,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7310,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7372,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7373,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7374,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7375,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7376,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7377,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7379,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7380,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7381,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7384,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7385,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7386,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/7387,16.48247978436658,0.0,0.0,,71.69811320754718,14.285714285714285,49.28595112495816,70.0,0.0,39.731642417243634,71.69811320754718,25.0,,,,,,,IN_PROGRESS,49.28595112495816,MEDIUM,70.0,0.0,39.731642417243634,71.69811320754718,25.0
WS/MP003/2023-2024/8486,2.897574123989218,0.0,0.0,,3.7735849056603765,14.285714285714285,46.17457830695675,70.0,0.0,27.004967006481834,68.86792452830188,25.0,,,,,,,IN_PROGRESS,46.17457830695675,MEDIUM,70.0,0.0,27.004967006481834,68.86792452830188,25.0
WS/MP003/2023-2024/8487,4.844064798596705,0.0,0.0,,13.50603827869781,14.285714285714285,41.02605402342093,70.0,0.0,33.337817286915985,36.79245283018868,25.0,,,,,,,IN_PROGRESS,41.02605402342093,MEDIUM,70.0,0.0,33.337817286915985,36.79245283018868,25.0
WS/MP003/2023-2024/8488,4.937304035939485,0.0,0.0,,13.972234465411715,14.285714285714285,47.58244542253918,70.0,0.0,34.044302584393996,68.86792452830188,25.0,,,,,,,IN_PROGRESS,47.58244542253918,MEDIUM,70.0,0.0,34.044302584393996,68.86792452830188,25.0
WS/MP003/2023-2024/8489,4.795648769564016,0.0,0.0,,13.263958133534368,14.285714285714285,46.622824397115764,70.0,0.0,29.246197457276935,68.86792452830188,25.0,,,,,,,IN_PROGRESS,46.622824397115764,MEDIUM,70.0,0.0,29.246197457276935,68.86792452830188,25.0
WS/MP003/2023-2024/8490,3.2380106259801655,0.0,0.0,,5.475767415615114,14.285714285714285,46.31572394046784,70.0,0.0,27.71069517403732,68.86792452830188,25.0,,,,,,,IN_PROGRESS,46.31572394046784,MEDIUM,70.0,0.0,27.71069517403732,68.86792452830188,25.0
WS/MP003/2023-2024/8492,3.206973086610077,0.0,0.0,,5.3205797187646695,14.285714285714285,46.291668535200856,70.0,0.0,27.590418147702383,68.86792452830188,25.0,,,,,,,IN_PROGRESS,46.291668535200856,MEDIUM,70.0,0.0,27.590418147702383,68.86792452830188,25.0
WS/MP003/2023-2024/8493,4.810225808707235,0.0,0.0,,13.336843329250462,14.285714285714285,47.00631078094969,70.0,0.0,31.163629376446565,68.86792452830188,25.0,,,,,,,IN_PROGRESS,47.00631078094969,MEDIUM,70.0,0.0,31.163629376446565,68.86792452830188,25.0
WS/MP003/2023-2024/8494,5.91644204851752,0.0,0.0,,18.867924528301884,14.285714285714285,46.86275767819752,70.0,0.0,30.4458638626857,68.86792452830188,25.0,,,,,,,IN_PROGRESS,46.86275767819752,MEDIUM,70.0,0.0,30.4458638626857,68.86792452830188,25.0
WS/MP003/2023-2024/8496,3.2649488676976013,0.0,0.0,,5.610458624202293,14.285714285714285,46.31572394046784,70.0,0.0,27.71069517403732,68.86792452830188,25.0,,,,,,,IN_PROGRESS,46.31572394046784,MEDIUM,70.0,0.0,27.71069517403732,68.86792452830188,25.0
WS/MP003/2023-2024/8497,3.3187145593040226,0.0,0.0,,5.8792870822343986,14.285714285714285,46.35229671835006,70.0,0.0,27.893559063448436,68.86792452830188,25.0,,,,,,,IN_PROGRESS,46.35229671835006,MEDIUM,70.0,0.0,27.893559063448436,68.86792452830188,25.0
WS/MP003/2023-2024/8498,3.350527641473262,0.0,0.0,,6.0383524930805965,14.285714285714285,46.43567448494979,70.0,0.0,28.310447896447073,68.86792452830188,25.0,,,,,,,IN_PROGRESS,46.43567448494979,MEDIUM,70.0,0.0,28.310447896447073,68.86792452830188,25.0
WS/MP003/2023-2024/8499,4.83649929945397,0.0,0.0,,13.468210782984135,14.285714285714285,47.34419036916236,70.0,0.0,32.85302731750992,68.86792452830188,25.0,,,,,,,IN_PROGRESS,47.34419036916236,MEDIUM,70.0,0.0,32.85302731750992,68.86792452830188,25.0
