work_id,n_source_rows,source_stage1,source_stage1_5,is_cross_package_duplicate,has_conflict,state,ida,mp_name,mp_name_normalized,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,recommendation_term,recommendation_term_confidence,resolution_status,work_raw,work_desc_from_work_field,work_id_unresolved_reason,recommendation_term_evidence,source_package,source_file,source_row_number,source_record_id,unresolved_record_id
WS/MP654/2024-2025/142739,1.0,False,True,False,False,Madhya Pradesh,ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,"Construction work of a culvert in semardhar nala, village Mauhari.",2024-09-23,999300.0,2024-11-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/142740,1.0,False,True,False,False,Madhya Pradesh,ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,"Construction work of a culvert in ward no. 09, Dadratola",2024-09-23,999000.0,2024-11-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/142741,1.0,False,True,False,False,Madhya Pradesh,ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,construction of culvert near sant kumar's field.,2024-09-23,1499800.0,2024-11-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/149303,1.0,False,True,False,False,Madhya Pradesh,SHAHDOL(District Collector Shahdol_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,Culvert and Returning wall construction work in Mairtola access road. Implementing Agency - Gram Panchayat,2024-10-24,2499000.0,2025-03-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/149304,1.0,False,True,False,False,Madhya Pradesh,SHAHDOL(District Collector Shahdol_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,Culvert construction work near Ajay Gond's farm on the approach road from Masiyari to Chitraon Implementing Agency - Gram Panchayat,2024-10-24,1000000.0,2025-03-19,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/149305,1.0,False,True,False,False,Madhya Pradesh,ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,RCC drain construction work from next to Panchayat Bhawan towards Gendlal Bhaina's house. Implementing Agency - Gram Panchayat,2024-10-24,1479000.0,2024-11-20,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/151713,1.0,False,True,False,False,Madhya Pradesh,SHAHDOL(District Collector Shahdol_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,Culvert construction work near Babulal's house in village Bhatigawan. Implementing Agency - Gram Panchayat,2024-11-10,1500000.0,2024-12-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/151714,1.0,False,True,False,False,Madhya Pradesh,SHAHDOL(District Collector Shahdol_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,Culvert construction work near Buddhasen's house in village Gopalpur. Implementing Agency - Gram Panchayat,2024-11-10,1000000.0,2025-01-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/156833,1.0,False,True,False,False,Madhya Pradesh,SHAHDOL(District Collector Shahdol_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,Culvert construction work on main road to Kherwa access road,2024-12-03,1000000.0,2025-01-20,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/157994,1.0,False,True,False,False,Madhya Pradesh,ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,"Construction work of RCC culvert on the road below Lula Das Kothiya house in Dongritola, village Lalpur. Implementing Agency: Gram Panchayat",2024-12-10,1000000.0,2025-01-02,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/169095,1.0,False,True,False,False,Madhya Pradesh,KATNI(District Collector Katni_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,About 600 meter on Population Route C.C. Road construction work. Implementing Agency - Gram Panchayat,2025-01-26,1000000.0,2025-03-04,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2024-2025/169096,1.0,False,True,False,False,Madhya Pradesh,KATNI(District Collector Katni_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,Community Building construction work near Badi Madhiya. Implementing Agency - Gram Panchayat,2025-01-26,300000.0,2025-03-04,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP654/2025-2026/169097,1.0,False,True,False,False,Madhya Pradesh,SHAHDOL(District Collector Shahdol_IDA),Smt Himadri Singh,Smt Himadri Singh,SHAHDOL (ST),Normal/Others,Room Construction work in Bus stand commercial complex. Implementing Agency - Gram Panchayat.,2025-01-26,1500000.0,2025-05-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2024-2025/137790,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,Construction of community hall near kalbhairv mandir At. Mandoshi Tq. Khed Dist. Pune.,2024-08-30,399922.0,2024-09-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2024-2025/137791,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,Construction of community hall Near Maruti temple At Tokavade Tq. Khed Dist. Pune,2024-08-30,499493.0,2024-09-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146558,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,"Construction of roads At. Pashan Mala towords Shivraj Residancy Society Tq. Shirur, Dist. Pune",2024-10-09,1000000.0,2025-04-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146559,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,Construction of road At. Borhade Mala Water Ank To Ajay Poly Company,2024-10-09,1000000.0,2025-08-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146560,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,"Construction of road At. Shivratna Society From Mahajan Mala Road towords House of shaikh Tq. Shirur, Dist. Pune",2024-10-09,1000000.0,2025-04-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146561,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,"Construction of road At. Jadhav Mala From House of Bhagat Chaudhari towards house of sandip gavade Tq. Shirur, Dist. Pune",2024-10-09,1000000.0,2025-04-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146562,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,Construction of road At. Baburao nagar from Shevale major Bulding Towards Gurukul Society,2024-10-09,1000000.0,2025-04-08,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146563,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,"Construction of road from Sanand road to bharti gold society At. Wagholi Tq. haveli, Dist. Pune",2024-10-09,995405.0,2025-04-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146564,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,"Construction of road from oxyi ultima society At. kesnand Road to Siddhant Dewine Society At. Wagholi, Tq. Haveli Dist. Pune",2024-10-09,1000000.0,2025-04-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146565,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,Construction of road from Madhunanda Society to yash palace At. Wagholui Tq. Haveli Dist. Pune,2024-10-09,1000000.0,2025-04-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/146566,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,"Construction of road from gerasrushti Society to towards chokhi Dhani At. Wagholi, Tq. Haveli Dist. Pune",2024-10-09,1000000.0,2025-04-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/147453,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,installation of Paving Blocks at Kharpudi Bk,2024-10-15,990415.0,2025-04-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/147454,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,Construction of Mahila Asmita Bhavan community hall at Siddhagavhan,2024-10-15,1000000.0,2025-04-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/147457,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,construction of community hall front of Dharmaraj Maharaj temple at Wada,2024-10-15,1000000.0,2025-05-09,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/147465,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,"Construction of community hall at Khairenagar Tq. Ambegaon, Dist. Pune",2024-10-15,999694.0,2025-10-28,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2025-2026/147480,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,construction of ghatrasta at parunde,2024-10-15,995639.0,2025-04-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP661/2026-2027/147464,1.0,False,True,False,False,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,Amol Ramsing Kolhe,SHIRUR,Normal/Others,"installation of High Mast Lighting at 4 different public places at nirgoodsar, Tq. Ambegaon, Dist. Pune",2024-10-15,1000000.0,2026-05-18,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146325,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,ahok mahadeo palwankar dighenagar socity community hall,2024-10-08,1193715.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146326,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,aarunoday colony public toilet sewri,2024-10-08,994762.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146327,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,navkranti seva sangh t.j road sewri community hall,2024-10-08,1094240.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146328,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,hasma jetha chwal zakeria bunder sewri water pipeline,2024-10-08,1196940.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146329,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,shivshankar seva mandal wadia road bhoiwada sewri community hall,2024-10-08,1246813.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146330,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,vikrant sadan gas pipeline lane sewri community hall,2024-10-08,1496175.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146335,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,jay bajrang krida mandal n.m joshi marg sewri community hall,2024-10-08,1494831.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146362,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,vishwakamal navratri utsav mandal senapati bapat marg worli community hall,2024-10-08,1093255.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146363,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,navhans krida mandal gm bhosle marg worli community hall,2024-10-08,1590188.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP664/2025-2026/146364,1.0,False,True,False,False,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,bhiwandiwala building construction of road worli,2024-10-08,994762.0,2025-09-17,Unknown,UNKNOWN,resolved,,,,,,,,,
